,rel,source,target
5337,has_mesh,4144172,leucine
5338,has_mesh,4144172,pharmacology
5339,has_mesh,4144172,male
5340,has_mesh,4144172,mice
5341,has_mesh,4144172,nad
5342,has_mesh,4144172,nadp
5343,has_mesh,4144172,norbornanes
5344,has_mesh,4144172,pharmacology
5345,has_mesh,4144172,stimulation
5346,has_mesh,4144172,chemical
5347,has_mesh,4144172,terpenes
5348,has_mesh,4144172,pharmacology
5349,has_mesh,16715354,air_pollutants
5350,has_mesh,16715354,analysis
5351,has_mesh,16715354,atmosphere
5352,has_mesh,16715354,chemistry
5353,has_mesh,16715354,environmental_monitoring
5354,has_mesh,16715354,instrumentation
5355,has_mesh,16715354,methods
5356,has_mesh,16715354,gases
5357,has_mesh,16715354,analysis
5358,has_mesh,16715354,nitrogen_dioxide
5359,has_mesh,16715354,analysis
5360,has_mesh,16715354,ozone
5361,has_mesh,16715354,analysis
5362,has_mesh,16715354,spacecraft
5363,has_mesh,23848590,amino_acid_sequence
5364,has_mesh,23848590,animals
5365,has_mesh,23848590,antioxidants
5366,has_mesh,23848590,metabolism
5367,has_mesh,23848590,blood_glucose
5368,has_mesh,23848590,diabetes_mellitus
5369,has_mesh,23848590,type_1
5370,has_mesh,23848590,blood
5371,has_mesh,23848590,enzymology
5372,has_mesh,23848590,diabetic_cardiomyopathies
5373,has_mesh,23848590,blood
5374,has_mesh,23848590,enzymology
5375,has_mesh,23848590,epoxide_hydrolases
5376,has_mesh,23848590,chemistry
5377,has_mesh,23848590,genetics
5378,has_mesh,23848590,metabolism
5379,has_mesh,23848590,female
5380,has_mesh,23848590,glutathione
5381,has_mesh,23848590,metabolism
5382,has_mesh,23848590,male
5383,has_mesh,23848590,mice
5384,has_mesh,23848590,mice
5385,has_mesh,23848590,inbred_c57bl
5386,has_mesh,23848590,mice
5387,has_mesh,23848590,transgenic
5388,has_mesh,23848590,molecular_sequence_data
5389,has_mesh,23848590,myocardium
5390,has_mesh,23848590,enzymology
5391,has_mesh,23848590,oxidation-reduction
5392,has_mesh,23848590,proteome
5393,has_mesh,23848590,chemistry
5394,has_mesh,23848590,genetics
5395,has_mesh,23848590,metabolism
5396,has_mesh,23848590,proteomics
5397,has_mesh,23848590,tandem_mass_spectrometry
5398,has_mesh,23848590,transcriptome
5399,has_mesh,5292231,adenine_nucleotides
5400,has_mesh,5292231,metabolism
5401,has_mesh,5292231,adult
5402,has_mesh,5292231,dna
5403,has_mesh,5292231,neoplasm
5404,has_mesh,5292231,metabolism
5405,has_mesh,5292231,female
5406,has_mesh,5292231,glucosephosphate_dehydrogenase
5407,has_mesh,5292231,metabolism
5408,has_mesh,5292231,glucosyltransferases
5409,has_mesh,5292231,metabolism
5410,has_mesh,5292231,glutathione_reductase
5411,has_mesh,5292231,metabolism
5412,has_mesh,5292231,histocytochemistry
5413,has_mesh,5292231,humans
5414,has_mesh,5292231,leukemia
5415,has_mesh,5292231,myeloid
5416,has_mesh,5292231,enzymology
5417,has_mesh,5292231,metabolism
5418,has_mesh,5292231,leukocytes
5419,has_mesh,5292231,enzymology
5420,has_mesh,5292231,metabolism
5421,has_mesh,5292231,nucleotidyltransferases
5422,has_mesh,5292231,metabolism
5423,has_mesh,5292231,oxidoreductases
5424,has_mesh,5292231,metabolism
5425,has_mesh,5292231,pentosyltransferases
5426,has_mesh,5292231,metabolism
5427,has_mesh,5292231,phosphoglucomutase
5428,has_mesh,5292231,metabolism
5429,has_mesh,5292231,phosphogluconate_dehydrogenase
5430,has_mesh,5292231,metabolism
5431,has_mesh,5292231,phosphotransferases
5432,has_mesh,5292231,metabolism
5433,has_mesh,5292231,rna
5434,has_mesh,5292231,neoplasm
5435,has_mesh,5292231,metabolism
5436,has_mesh,12920356,animals
5437,has_mesh,12920356,ectodermal_dysplasia
5438,has_mesh,12920356,genetics
5439,has_mesh,12920356,ectodysplasins
5440,has_mesh,12920356,genetic_diseases
5441,has_mesh,12920356,x-linked
5442,has_mesh,12920356,genetics
5443,has_mesh,12920356,humans
5444,has_mesh,12920356,membrane_proteins
5445,has_mesh,12920356,genetics
5446,has_mesh,12920356,tumor_necrosis_factor-alpha
5447,has_mesh,12920356,genetics
5448,has_mesh,28252183,biochemistry
5449,has_mesh,28252183,methods
5450,has_mesh,28252183,carbonates
5451,has_mesh,28252183,chemical_synthesis
5452,has_mesh,28252183,cyclization
5453,has_mesh,28252183,hydroxyl_radical
5454,has_mesh,28252183,nucleosides
5455,has_mesh,28252183,chemistry
5456,has_mesh,28252183,phosphates
5457,has_mesh,28252183,chemistry
5458,has_mesh,28252183,pyridines
5459,has_mesh,28252183,chemistry
5460,has_mesh,3625782,adenylyl_cyclases
5461,has_mesh,3625782,analysis
5462,has_mesh,3625782,animals
5463,has_mesh,3625782,dietary_fats
5464,has_mesh,3625782,administration_&_dosage
5465,has_mesh,3625782,fatty_acids
5466,has_mesh,3625782,analysis
5467,has_mesh,3625782,fatty_acids
5468,has_mesh,3625782,essential
5469,has_mesh,3625782,analysis
5470,has_mesh,3625782,deficiency
5471,has_mesh,3625782,male
5472,has_mesh,3625782,membrane_fluidity
5473,has_mesh,3625782,membrane_lipids
5474,has_mesh,3625782,analysis
5475,has_mesh,3625782,membrane_proteins
5476,has_mesh,3625782,analysis
5477,has_mesh,3625782,myocardium
5478,has_mesh,3625782,analysis
5479,has_mesh,3625782,rats
5480,has_mesh,3625782,rats
5481,has_mesh,3625782,inbred_strains
5482,has_mesh,15175003,anaerobiosis
5483,has_mesh,15175003,binding_sites
5484,has_mesh,15175003,physiology
5485,has_mesh,15175003,crystallography
5486,has_mesh,15175003,x-ray
5487,has_mesh,15175003,methods
5488,has_mesh,15175003,fluorides
5489,has_mesh,15175003,metabolism
5490,has_mesh,15175003,hydrofluoric_acid
5491,has_mesh,15175003,metabolism
5492,has_mesh,15175003,models
5493,has_mesh,15175003,structural
5494,has_mesh,15175003,oligopeptides
5495,has_mesh,15175003,chemical_synthesis
5496,has_mesh,15175003,chemistry
5497,has_mesh,15175003,metabolism
5498,has_mesh,15175003,oxidoreductases
5499,has_mesh,15175003,chemistry
5500,has_mesh,15175003,metabolism
5501,has_mesh,15175003,protein_interaction_mapping
5502,has_mesh,15175003,methods
5503,has_mesh,15175003,substrate_specificity
5504,has_mesh,15175003,valine
5505,has_mesh,15175003,analogs_&_derivatives
5506,has_mesh,15175003,chemical_synthesis
5507,has_mesh,15175003,metabolism
5508,has_mesh,23357387,acyltransferases
5509,has_mesh,23357387,genetics
5510,has_mesh,23357387,metabolism
5511,has_mesh,23357387,animals
5512,has_mesh,23357387,disease_models
5513,has_mesh,23357387,animal
5514,has_mesh,23357387,escherichia_coli_proteins
5515,has_mesh,23357387,genetics
5516,has_mesh,23357387,metabolism
5517,has_mesh,23357387,gene_expression
5518,has_mesh,23357387,lethal_dose_50
5519,has_mesh,23357387,lipid_a
5520,has_mesh,23357387,chemistry
5521,has_mesh,23357387,metabolism
5522,has_mesh,23357387,mass_spectrometry
5523,has_mesh,23357387,membrane_proteins
5524,has_mesh,23357387,genetics
5525,has_mesh,23357387,metabolism
5526,has_mesh,23357387,mice
5527,has_mesh,23357387,phosphoric_monoester_hydrolases
5528,has_mesh,23357387,genetics
5529,has_mesh,23357387,metabolism
5530,has_mesh,23357387,plague
5531,has_mesh,23357387,microbiology
5532,has_mesh,23357387,mortality
5533,has_mesh,23357387,recombinant_proteins
5534,has_mesh,23357387,genetics
5535,has_mesh,23357387,metabolism
5536,has_mesh,23357387,survival_analysis
5537,has_mesh,23357387,virulence
5538,has_mesh,23357387,virulence_factors
5539,has_mesh,23357387,chemistry
5540,has_mesh,23357387,metabolism
5541,has_mesh,23357387,yersinia_pestis
5542,has_mesh,23357387,genetics
5543,has_mesh,23357387,metabolism
5544,has_mesh,23357387,pathogenicity
5545,has_mesh,3022576,antigens
5546,has_mesh,3022576,neoplasm
5547,has_mesh,3022576,analysis
5548,has_mesh,3022576,carcinoma
5549,has_mesh,3022576,small_cell
5550,has_mesh,3022576,immunology
5551,has_mesh,3022576,humans
5552,has_mesh,3022576,lung_neoplasms
5553,has_mesh,3022576,immunology
5554,has_mesh,3022576,membrane_proteins
5555,has_mesh,3022576,analysis
5556,has_mesh,3022576,mucin-1
5557,has_mesh,18394338,antibodies
5558,has_mesh,18394338,immunology
5559,has_mesh,18394338,pharmacology
5560,has_mesh,18394338,cells
5561,has_mesh,18394338,cultured
5562,has_mesh,18394338,cytotoxicity
5563,has_mesh,18394338,immunologic
5564,has_mesh,18394338,drug_effects
5565,has_mesh,18394338,dendritic_cells
5566,has_mesh,18394338,metabolism
5567,has_mesh,18394338,ultrastructure
5568,has_mesh,18394338,flow_cytometry
5569,has_mesh,18394338,gpi-linked_proteins
5570,has_mesh,18394338,gene_expression_regulation
5571,has_mesh,18394338,developmental
5572,has_mesh,18394338,drug_effects
5573,has_mesh,18394338,histocompatibility_antigens_class_i
5574,has_mesh,18394338,metabolism
5575,has_mesh,18394338,humans
5576,has_mesh,18394338,intercellular_signaling_peptides_and_proteins
5577,has_mesh,18394338,metabolism
5578,has_mesh,18394338,intracellular_signaling_peptides_and_proteins
5579,has_mesh,18394338,metabolism
5580,has_mesh,18394338,killer_cells
5581,has_mesh,18394338,natural
5582,has_mesh,18394338,immunology
5583,has_mesh,18394338,metabolism
5584,has_mesh,18394338,membrane_proteins
5585,has_mesh,18394338,metabolism
5586,has_mesh,18394338,microscopy
5587,has_mesh,18394338,electron
5588,has_mesh,18394338,transmission
5589,has_mesh,18394338,nk_cell_lectin-like_receptor_subfamily_k
5590,has_mesh,18394338,immunology
5591,has_mesh,9746207,animals
5592,has_mesh,9746207,animals
5593,has_mesh,9746207,suckling
5594,has_mesh,9746207,fatty_acid_desaturases
5595,has_mesh,9746207,metabolism
5596,has_mesh,9746207,fatty_acids
5597,has_mesh,9746207,monounsaturated
5598,has_mesh,9746207,metabolism
5599,has_mesh,9746207,fatty_acids
5600,has_mesh,9746207,unsaturated
5601,has_mesh,9746207,metabolism
5602,has_mesh,9746207,isomerism
5603,has_mesh,9746207,linoleic_acid
5604,has_mesh,9746207,metabolism
5605,has_mesh,9746207,liver
5606,has_mesh,9746207,chemistry
5607,has_mesh,9746207,male
5608,has_mesh,9746207,microsomes
5609,has_mesh,9746207,metabolism
5610,has_mesh,9746207,rats
5611,has_mesh,9746207,rats
5612,has_mesh,9746207,wistar
5613,has_mesh,9746207,substrate_specificity
5614,has_mesh,9123352,analysis_of_variance
5615,has_mesh,9123352,animals
5616,has_mesh,9123352,antioxidants
5617,has_mesh,9123352,administration_&_dosage
5618,has_mesh,9123352,pharmacokinetics
5619,has_mesh,9123352,pharmacology
5620,has_mesh,9123352,ascorbic_acid
5621,has_mesh,9123352,analogs_&_derivatives
5622,has_mesh,9123352,pharmacology
5623,has_mesh,9123352,aspartate_aminotransferases
5624,has_mesh,9123352,blood
5625,has_mesh,9123352,heart_arrest
5626,has_mesh,9123352,hepatectomy
5627,has_mesh,9123352,injections
5628,has_mesh,9123352,intravenous
5629,has_mesh,9123352,l-lactate_dehydrogenase
5630,has_mesh,9123352,blood
5631,has_mesh,9123352,lipid_peroxides
5632,has_mesh,9123352,blood
5633,has_mesh,9123352,liver
5634,has_mesh,9123352,liver_transplantation
5635,has_mesh,9123352,physiology
5636,has_mesh,9123352,malondialdehyde
5637,has_mesh,9123352,blood
5638,has_mesh,9123352,reperfusion_injury
5639,has_mesh,9123352,prevention_&_control
5640,has_mesh,9123352,swine
5641,has_mesh,9123352,thromboxane_b2
5642,has_mesh,9123352,blood
5643,has_mesh,9123352,tissue_donors
5644,has_mesh,9123352,vitamin_e
5645,has_mesh,9123352,analogs_&_derivatives
5646,has_mesh,9123352,pharmacology
5647,has_mesh,30187416,biological_availability
5648,has_mesh,30187416,cadmium
5649,has_mesh,30187416,chemistry
5650,has_mesh,30187416,metabolism
5651,has_mesh,30187416,edible_grain
5652,has_mesh,30187416,metabolism
5653,has_mesh,30187416,iron
5654,has_mesh,30187416,chemistry
5655,has_mesh,30187416,manganese_compounds
5656,has_mesh,30187416,chemistry
5657,has_mesh,30187416,oryza
5658,has_mesh,30187416,drug_effects
5659,has_mesh,30187416,metabolism
5660,has_mesh,30187416,oxides
5661,has_mesh,30187416,chemistry
5662,has_mesh,30187416,plant_roots
5663,has_mesh,30187416,metabolism
5664,has_mesh,30187416,plant_shoots
5665,has_mesh,30187416,metabolism
5666,has_mesh,30187416,selenic_acid
5667,has_mesh,30187416,pharmacology
5668,has_mesh,30187416,selenious_acid
5669,has_mesh,30187416,pharmacology
5670,has_mesh,30187416,selenium
5671,has_mesh,30187416,chemistry
5672,has_mesh,30187416,metabolism
5673,has_mesh,30187416,soil
5674,has_mesh,30187416,chemistry
5675,has_mesh,30187416,soil_pollutants
5676,has_mesh,30187416,chemistry
5677,has_mesh,30187416,metabolism
5678,has_mesh,7548762,animals
5679,has_mesh,7548762,catalysis
5680,has_mesh,7548762,deuterium
5681,has_mesh,7548762,fumarates
5682,has_mesh,7548762,chemistry
5683,has_mesh,7548762,glutathione
5684,has_mesh,7548762,chemistry
5685,has_mesh,7548762,metabolism
5686,has_mesh,7548762,glutathione_transferase
5687,has_mesh,7548762,isolation_&_purification
5688,has_mesh,7548762,metabolism
5689,has_mesh,7548762,humans
5690,has_mesh,7548762,isoenzymes
5691,has_mesh,7548762,isolation_&_purification
5692,has_mesh,7548762,metabolism
5693,has_mesh,7548762,kinetics
5694,has_mesh,7548762,magnetic_resonance_spectroscopy
5695,has_mesh,7548762,methods
5696,has_mesh,7548762,maleates
5697,has_mesh,7548762,chemistry
5698,has_mesh,7548762,rats
5699,has_mesh,23840885,autoimmune_lymphoproliferative_syndrome
5700,has_mesh,23840885,genetics
5701,has_mesh,23840885,cell_line
5702,has_mesh,23840885,female
5703,has_mesh,23840885,humans
5704,has_mesh,23840885,male
5705,has_mesh,23840885,membrane_proteins
5706,has_mesh,23840885,genetics
5707,has_mesh,23840885,multiple_sclerosis
5708,has_mesh,23840885,genetics
5709,has_mesh,23840885,mutation
5710,has_mesh,23840885,missense
5711,has_mesh,7477368,adult
5712,has_mesh,7477368,age_of_onset
5713,has_mesh,7477368,amyotrophic_lateral_sclerosis
5714,has_mesh,7477368,blood
5715,has_mesh,7477368,enzymology
5716,has_mesh,7477368,genetics
5717,has_mesh,7477368,animals
5718,has_mesh,7477368,erythrocytes
5719,has_mesh,7477368,enzymology
5720,has_mesh,7477368,humans
5721,has_mesh,7477368,middle_aged
5722,has_mesh,7477368,mutation
5723,has_mesh,7477368,superoxide_dismutase
5724,has_mesh,7477368,blood
5725,has_mesh,7477368,genetics
5726,has_mesh,8078465,base_sequence
5727,has_mesh,8078465,dna-binding_proteins
5728,has_mesh,8078465,biosynthesis
5729,has_mesh,8078465,genetics
5730,has_mesh,8078465,gene_expression_regulation
5731,has_mesh,8078465,genes
5732,has_mesh,8078465,plant
5733,has_mesh,8078465,genetics
5734,has_mesh,8078465,glucuronidase
5735,has_mesh,8078465,biosynthesis
5736,has_mesh,8078465,genetics
5737,has_mesh,8078465,histocytochemistry
5738,has_mesh,8078465,molecular_sequence_data
5739,has_mesh,8078465,plant_proteins
5740,has_mesh,8078465,genetics
5741,has_mesh,8078465,plants
5742,has_mesh,8078465,genetically_modified
5743,has_mesh,8078465,plants
5744,has_mesh,8078465,toxic
5745,has_mesh,8078465,promoter_regions
5746,has_mesh,8078465,genetic
5747,has_mesh,8078465,genetics
5748,has_mesh,8078465,recombinant_fusion_proteins
5749,has_mesh,8078465,biosynthesis
5750,has_mesh,8078465,seeds
5751,has_mesh,8078465,genetics
5752,has_mesh,8078465,tissue_distribution
5753,has_mesh,8078465,tobacco
5754,has_mesh,8078465,embryology
5755,has_mesh,8078465,genetics
5756,has_mesh,8078465,transcription_factors
5757,has_mesh,8078465,biosynthesis
5758,has_mesh,8078465,genetics
5759,has_mesh,8078465,zea_mays
5760,has_mesh,8078465,embryology
5761,has_mesh,8078465,genetics
5762,has_mesh,9660756,carbon_monoxide
5763,has_mesh,9660756,metabolism
5764,has_mesh,9660756,cell_hypoxia
5765,has_mesh,9660756,cell_line
5766,has_mesh,9660756,dna-binding_proteins
5767,has_mesh,9660756,chemistry
5768,has_mesh,9660756,metabolism
5769,has_mesh,9660756,deferoxamine
5770,has_mesh,9660756,metabolism
5771,has_mesh,9660756,helix-loop-helix_motifs
5772,has_mesh,9660756,heme
5773,has_mesh,9660756,biosynthesis
5774,has_mesh,9660756,humans
5775,has_mesh,9660756,hypoxia-inducible_factor_1
5776,has_mesh,9660756,hypoxia-inducible_factor_1
5777,has_mesh,9660756,alpha_subunit
5778,has_mesh,9660756,iron
5779,has_mesh,9660756,metabolism
5780,has_mesh,9660756,iron_chelating_agents
5781,has_mesh,9660756,pharmacology
5782,has_mesh,9660756,luciferases
5783,has_mesh,9660756,metabolism
5784,has_mesh,9660756,nuclear_proteins
5785,has_mesh,9660756,chemistry
5786,has_mesh,9660756,metabolism
5787,has_mesh,9660756,oxygen
5788,has_mesh,9660756,metabolism
5789,has_mesh,9660756,transcription_factors
5790,has_mesh,9660756,metabolism
5791,has_mesh,13229151,female
5792,has_mesh,13229151,gonadotrophs
5793,has_mesh,13229151,humans
5794,has_mesh,13229151,ovary
5795,has_mesh,13229151,physiology
5796,has_mesh,13229151,pituitary_gland
5797,has_mesh,13229151,physiology
5798,has_mesh,13229151,vitamin_a
5799,has_mesh,13229151,pharmacology
5800,has_mesh,17093294,adaptor_proteins
5801,has_mesh,17093294,signal_transducing
5802,has_mesh,17093294,metabolism
5803,has_mesh,17093294,adipose_tissue
5804,has_mesh,17093294,white
5805,has_mesh,17093294,metabolism
5806,has_mesh,17093294,animals
5807,has_mesh,17093294,cells
5808,has_mesh,17093294,cultured
5809,has_mesh,17093294,gene_expression_regulation
5810,has_mesh,17093294,glucose
5811,has_mesh,17093294,metabolism
5812,has_mesh,17093294,glucose_transporter_type_1
5813,has_mesh,17093294,genetics
5814,has_mesh,17093294,glucose_transporter_type_4
5815,has_mesh,17093294,genetics
5816,has_mesh,17093294,humans
5817,has_mesh,17093294,male
5818,has_mesh,17093294,mice
5819,has_mesh,17093294,nuclear_proteins
5820,has_mesh,17093294,metabolism
5821,has_mesh,17093294,nuclear_receptor_interacting_protein_1
5822,has_mesh,17093294,pten_phosphohydrolase
5823,has_mesh,17093294,metabolism
5824,has_mesh,17093294,phosphorylation
5825,has_mesh,17093294,proto-oncogene_proteins_c-akt
5826,has_mesh,17093294,metabolism
5827,has_mesh,17093294,rna_interference
5828,has_mesh,17093294,rna
5829,has_mesh,17093294,messenger
5830,has_mesh,17093294,genetics
5831,has_mesh,17093294,metabolism
5832,has_mesh,17093294,up-regulation
5833,has_mesh,15975540,adult
5834,has_mesh,15975540,female
5835,has_mesh,15975540,humans
5836,has_mesh,15975540,lipase
5837,has_mesh,15975540,blood
5838,has_mesh,15975540,male
5839,has_mesh,15975540,middle_aged
5840,has_mesh,15975540,pancreatitis
5841,has_mesh,15975540,alcoholic
5842,has_mesh,15975540,blood
5843,has_mesh,15975540,enzymology
5844,has_mesh,15975540,prospective_studies
5845,has_mesh,15975540,selenium
5846,has_mesh,15975540,blood
5847,has_mesh,24215279,aldehydes
5848,has_mesh,24215279,chemistry
5849,has_mesh,24215279,catalysis
5850,has_mesh,24215279,chlorides
5851,has_mesh,24215279,chemistry
5852,has_mesh,24215279,combinatorial_chemistry_techniques
5853,has_mesh,24215279,cyclization
5854,has_mesh,24215279,ketones
5855,has_mesh,24215279,chemistry
5856,has_mesh,24215279,molecular_structure
5857,has_mesh,24215279,oxygen
5858,has_mesh,24215279,chemistry
5859,has_mesh,24215279,pyrans
5860,has_mesh,24215279,chemical_synthesis
5861,has_mesh,24215279,chemistry
5862,has_mesh,24215279,stereoisomerism
5863,has_mesh,24215279,zinc_compounds
5864,has_mesh,24215279,chemistry
5865,has_mesh,17953678,administration
5866,has_mesh,17953678,topical
5867,has_mesh,17953678,aged
5868,has_mesh,17953678,analysis_of_variance
5869,has_mesh,17953678,anti-bacterial_agents
5870,has_mesh,17953678,therapeutic_use
5871,has_mesh,17953678,anti-infective_agents
5872,has_mesh,17953678,local
5873,has_mesh,17953678,therapeutic_use
5874,has_mesh,17953678,bacterial_infections
5875,has_mesh,17953678,diagnosis
5876,has_mesh,17953678,drug_therapy
5877,has_mesh,17953678,chi-square_distribution
5878,has_mesh,17953678,debridement
5879,has_mesh,17953678,methods
5880,has_mesh,17953678,diabetes_mellitus
5881,has_mesh,17953678,type_2
5882,has_mesh,17953678,complications
5883,has_mesh,17953678,diabetic_foot
5884,has_mesh,17953678,drug_therapy
5885,has_mesh,17953678,etiology
5886,has_mesh,17953678,microbiology
5887,has_mesh,17953678,female
5888,has_mesh,17953678,humans
5889,has_mesh,17953678,hydrogen-ion_concentration
5890,has_mesh,17953678,male
5891,has_mesh,17953678,middle_aged
5892,has_mesh,17953678,probability
5893,has_mesh,17953678,risk_assessment
5894,has_mesh,17953678,severity_of_illness_index
5895,has_mesh,17953678,single-blind_method
5896,has_mesh,17953678,superoxides
5897,has_mesh,17953678,therapeutic_use
5898,has_mesh,17953678,treatment_outcome
5899,has_mesh,17953678,wound_healing
5900,has_mesh,17953678,drug_effects
5901,has_mesh,12027431,animals
5902,has_mesh,12027431,body_patterning
5903,has_mesh,12027431,physiology
5904,has_mesh,12027431,cell_differentiation
5905,has_mesh,12027431,cell_lineage
5906,has_mesh,12027431,drosophila
5907,has_mesh,12027431,embryology
5908,has_mesh,12027431,genetics
5909,has_mesh,12027431,evolution
5910,has_mesh,12027431,molecular
5911,has_mesh,12027431,heart
5912,has_mesh,12027431,embryology
5913,has_mesh,12027431,morphogenesis
5914,has_mesh,12027431,physiology
5915,has_mesh,12027431,transcription_factors
5916,has_mesh,12027431,physiology
5917,has_mesh,12027431,transcription
5918,has_mesh,12027431,genetic
5919,has_mesh,7876045,adult
5920,has_mesh,7876045,arthritis
5921,has_mesh,7876045,rheumatoid
5922,has_mesh,7876045,blood
5923,has_mesh,7876045,biomarkers
5924,has_mesh,7876045,blood
5925,has_mesh,7876045,female
5926,has_mesh,7876045,humans
5927,has_mesh,7876045,inflammation
5928,has_mesh,7876045,blood
5929,has_mesh,7876045,male
5930,has_mesh,7876045,malondialdehyde
5931,has_mesh,7876045,blood
5932,has_mesh,9542752,administration
5933,has_mesh,9542752,oral
5934,has_mesh,9542752,adult
5935,has_mesh,9542752,antioxidants
5936,has_mesh,9542752,administration_&_dosage
5937,has_mesh,9542752,pharmacology
5938,has_mesh,9542752,ascorbic_acid
5939,has_mesh,9542752,administration_&_dosage
5940,has_mesh,9542752,pharmacology
5941,has_mesh,9542752,double-blind_method
5942,has_mesh,9542752,erythrocytes
5943,has_mesh,9542752,drug_effects
5944,has_mesh,9542752,radiation_effects
5945,has_mesh,9542752,female
5946,has_mesh,9542752,fenofibrate
5947,has_mesh,9542752,pharmacology
5948,has_mesh,9542752,hemolysis
5949,has_mesh,9542752,drug_effects
5950,has_mesh,9542752,radiation_effects
5951,has_mesh,9542752,humans
5952,has_mesh,9542752,in_vitro_techniques
5953,has_mesh,9542752,male
5954,has_mesh,9542752,middle_aged
5955,has_mesh,9542752,photolysis
5956,has_mesh,9542752,drug_effects
5957,has_mesh,9542752,photosensitizing_agents
5958,has_mesh,9542752,pharmacology
5959,has_mesh,9542752,radiation-protective_agents
5960,has_mesh,9542752,administration_&_dosage
5961,has_mesh,9542752,pharmacology
5962,has_mesh,9542752,ultraviolet_rays
5963,has_mesh,9542752,vitamin_e
5964,has_mesh,9542752,administration_&_dosage
5965,has_mesh,9542752,pharmacology
5966,has_mesh,18720346,animals
5967,has_mesh,18720346,base_sequence
5968,has_mesh,18720346,dna_damage
5969,has_mesh,18720346,glutathione_peroxidase
5970,has_mesh,18720346,metabolism
5971,has_mesh,18720346,radiation_effects
5972,has_mesh,18720346,mice
5973,has_mesh,18720346,mice
5974,has_mesh,18720346,transgenic
5975,has_mesh,18720346,micronucleus
5976,has_mesh,18720346,germline
5977,has_mesh,18720346,drug_effects
5978,has_mesh,18720346,radiation_effects
5979,has_mesh,18720346,rna
5980,has_mesh,18720346,messenger
5981,has_mesh,18720346,genetics
5982,has_mesh,18720346,rna
5983,has_mesh,18720346,small_interfering
5984,has_mesh,18720346,genetics
5985,has_mesh,18720346,selenoproteins
5986,has_mesh,18720346,deficiency
5987,has_mesh,18720346,metabolism
5988,has_mesh,18720346,radiation_effects
5989,has_mesh,18720346,ultraviolet_rays
5990,has_mesh,18720346,x-rays
5991,has_mesh,16416443,bacterial_proteins
5992,has_mesh,16416443,chemistry
5993,has_mesh,16416443,corynebacterium
5994,has_mesh,16416443,metabolism
5995,has_mesh,16416443,crystallography
5996,has_mesh,16416443,x-ray
5997,has_mesh,16416443,dimerization
5998,has_mesh,16416443,evolution
5999,has_mesh,16416443,molecular
6000,has_mesh,16416443,isocitrate_dehydrogenase
6001,has_mesh,16416443,chemistry
6002,has_mesh,16416443,magnesium
6003,has_mesh,16416443,chemistry
6004,has_mesh,16416443,manganese
6005,has_mesh,16416443,chemistry
6006,has_mesh,16416443,models
6007,has_mesh,16416443,molecular
6008,has_mesh,16416443,models
6009,has_mesh,16416443,statistical
6010,has_mesh,16416443,molecular_conformation
6011,has_mesh,16416443,nadp
6012,has_mesh,16416443,chemistry
6013,has_mesh,16416443,phosphorylation
6014,has_mesh,16416443,phylogeny
6015,has_mesh,16416443,protein_conformation
6016,has_mesh,16416443,protein_structure
6017,has_mesh,16416443,tertiary
6018,has_mesh,16416443,spectrometry
6019,has_mesh,16416443,fluorescence
6020,has_mesh,16416443,substrate_specificity
6021,has_mesh,14574317,adolescent
6022,has_mesh,14574317,animals
6023,has_mesh,14574317,child
6024,has_mesh,14574317,child
6025,has_mesh,14574317,preschool
6026,has_mesh,14574317,cobalt
6027,has_mesh,14574317,deficiency
6028,has_mesh,14574317,physiology
6029,has_mesh,14574317,copper
6030,has_mesh,14574317,deficiency
6031,has_mesh,14574317,physiology
6032,has_mesh,14574317,female
6033,has_mesh,14574317,humans
6034,has_mesh,14574317,infant
6035,has_mesh,14574317,intestinal_mucosa
6036,has_mesh,14574317,metabolism
6037,has_mesh,14574317,iron
6038,has_mesh,14574317,deficiency
6039,has_mesh,14574317,physiology
6040,has_mesh,14574317,iron_overload
6041,has_mesh,14574317,genetics
6042,has_mesh,14574317,physiopathology
6043,has_mesh,14574317,therapy
6044,has_mesh,14574317,male
6045,has_mesh,14574317,malnutrition
6046,has_mesh,14574317,blood
6047,has_mesh,14574317,metabolism
6048,has_mesh,14574317,menkes_kinky_hair_syndrome
6049,has_mesh,14574317,etiology
6050,has_mesh,14574317,physiopathology
6051,has_mesh,14574317,metallothionein
6052,has_mesh,14574317,physiology
6053,has_mesh,14574317,nutrition_policy
6054,has_mesh,14574317,nutritional_requirements
6055,has_mesh,14574317,pregnancy
6056,has_mesh,14574317,selenium
6057,has_mesh,14574317,deficiency
6058,has_mesh,14574317,physiology
6059,has_mesh,14574317,zinc
6060,has_mesh,14574317,deficiency
6061,has_mesh,14574317,physiology
6062,has_mesh,23992551,adenine
6063,has_mesh,23992551,chemistry
6064,has_mesh,23992551,cations
6065,has_mesh,23992551,chemistry
6066,has_mesh,23992551,computer_simulation
6067,has_mesh,23992551,cytosine
6068,has_mesh,23992551,chemistry
6069,has_mesh,23992551,dna
6070,has_mesh,23992551,chemistry
6071,has_mesh,23992551,electrons
6072,has_mesh,23992551,guanidine
6073,has_mesh,23992551,chemistry
6074,has_mesh,23992551,guanine
6075,has_mesh,23992551,chemistry
6076,has_mesh,23992551,hydrogen_bonding
6077,has_mesh,23992551,models
6078,has_mesh,23992551,molecular
6079,has_mesh,23992551,rna
6080,has_mesh,23992551,chemistry
6081,has_mesh,23992551,thymine
